AAM,lograte
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:13].[O:5]=[C:6]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])[C:14]([H:15])([H:16])[H:17],3.821693336258027
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:10].[O:5]=[C:6]([C:7]([H:8])[H:9])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17],2.3182317899977876
[O:14][C:15]([H:16])([H:17])[H:18].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][C:15]([H:16])([H:17])[H:18].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],3.7938345090531684
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],1.3321782430232911
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:6][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([C:3]([H:4])[H:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],-0.07758776810789648
[H:1][C:2]=[C:3]([H:4])[H:5].[O:6]=[C:7]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18]>>[H:1][C:2](=[C:3]([H:4])[H:5])[H:18].[O:6]=[C:7]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[C:15]([H:16])[H:17],3.1183444117928176
[H:1][C:2]=[C:3]([H:4])[H:5].[O:6]=[C:7]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18]>>[H:1][C:2](=[C:3]([H:4])[H:5])[H:14].[O:6]=[C:7]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])[C:15]([H:16])([H:17])[H:18],5.308322525230776
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:20].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])[H:19],1.6643763207093305
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:16].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])[C:17]([H:18])([H:19])[H:20],1.951228259296588
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:13].[O:8]=[C:9]([C:10]([H:11])[H:12])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20],1.6220567151533016
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[O:7]=[C:8][H:9]>>[H:1][C:2]([H:3])([C:4]([H:5])[H:6])[C:8](=[O:7])[H:9],3.424478284302106
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[O:7]=[C:8][C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[C:8](=[O:7])[C:9]([H:10])([H:11])[H:12],4.248028103118825
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8]=[C:9]=[C:10]([H:11])[H:12]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[C:9](=[O:8])[C:10]([H:11])[H:12],2.383892681720169
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])([H:4])[C:6](=[O:5])[C:7]([H:8])[C:9]([H:10])([H:11])[H:12],3.5309631255380185
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],6.303114944176294
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:3][O:14][O:15][H:16].[O:1]=[C:2][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],2.8514395813771003
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17],4.125242778842937
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:3][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],2.560497787485717
[O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:13][O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[H:12],5.82418295809691
[O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],6.415289288909064
[O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:6][O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([H:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],6.857830101970634
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:13][O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[H:12],1.1922318061640487
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],1.526239580641852
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:6][O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],1.5294258481315275
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:13][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[H:12],-0.16558738806435466
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],0.3353008754038958
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:6][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],0.11241212689537607
[H:1].[O:2]=[C:3]=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:3](=[O:2])[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12],5.602071950459653
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[H:12]>>[H:1][C:2]([H:3])([H:4])[C:10]([C:8]([C:6](=[O:5])[H:7])[H:9])([H:11])[H:12],3.6923542212026916
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10]=[C:11][H:12]>>[H:1][C:2]([H:3])([C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:11](=[O:10])[H:12],4.544856406601029
[O:12][H:13].[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:3][O:12][H:13].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11],6.651908899256368
[O:12][O:13][H:14].[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:3][O:12][O:13][H:14].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11],2.7766102842848905
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15],3.495266300106272
[O:1].[O:2]=[C:3]([H:4])[C:5]([H:6])=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12]>>[O:1][H:4].[O:2]=[C:3][C:5]([H:6])=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12],6.943940206829534
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12],5.991467329042588
[H:1].[H:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][H:5].[H:2][C:3]([H:4])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15],4.897234579593294
[H:15][C:16]([H:17])[H:18].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][C:16]([H:15])([H:17])[H:18],2.072162334430863
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][H:16]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][H:16],5.949071819638821
[H:15][C:16]([H:17])[C:18]([H:19])([H:20])[H:21].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][C:16]([H:15])([H:17])[C:18]([H:19])([H:20])[H:21],0.9143189835380584
[H:15][C:16]([H:17])[C:18]([H:19])([H:20])[H:21].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[C:5]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:6][C:16]([H:15])([H:17])[C:18]([H:19])([H:20])[H:21],2.3295380703609547
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][H:17]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][H:17],1.0109712220866558
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][H:17]>>[H:1][C:2]([H:3])([H:4])[C:5]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:6][O:15][O:16][H:17],2.6903305844918717
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15],6.179204776460439
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][C:16]([H:17])([H:18])[H:19],3.075723569204405
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[C:5]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:6][O:15][C:16]([H:17])([H:18])[H:19],4.509558019824695
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[H:20],0.3526779664099253
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23],-0.1833012252890156
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22],1.9390382403359474
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[H:26],-0.2514764557970407
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],0.23461284716959707
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([C:18]([H:19])([H:20])[H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([C:18]([H:19])([H:20])[H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29],0.15907268409730585
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17](=[O:18])[H:19]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17](=[O:18])[H:19],2.175159586300928
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29],-0.0067272973175479065
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29],0.018040059453306004
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])([H:4])[C:5]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:6][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23],1.5396396399248442
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([H:4])[C:5]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:6][O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22],3.008392907364509
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])([H:4])[C:5]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:6][O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],1.6537612570071931
[H:1][C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:1][C:2]([H:3])([C:4]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])[H:5],5.36654112633479
[H:1].[H:2][C:3]([H:4])=[C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:1][C:5]([C:3]([H:2])[H:4])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13],5.864667551862684
[H:10][C:11]([H:12])[H:13].[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9]>>[H:1][C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:11]([H:10])([H:12])[H:13],3.509948576434451
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:7][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29],0.427986317195623
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([C:18]([H:19])([H:20])[H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:7][O:15][O:16][C:17]([C:18]([H:19])([H:20])[H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29],0.6794607375004791
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29],-0.38358564263023315
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([C:18]([H:19])([H:20])[H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([C:18]([H:19])([H:20])[H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29],-0.48103708108111604
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][C:12]([H:13])([H:14])[C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[H:8].[H:9][O:10][O:11][C:12]([H:13])([H:14])[C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24],1.9952132823632385
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][C:12]([C:13]([H:14])([H:15])[H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[H:8].[H:9][O:10][O:11][C:12]([C:13]([H:14])([H:15])[H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24],2.012922709437036
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27],1.315524869604494
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27],1.0405774983327647
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[C:21]([H:22])([H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[C:21]([H:22])([H:23])[C:24]([H:25])([H:26])[H:27],1.0294289305221822
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[C:24]([H:25])([H:26])[H:27],1.2283974596005558
